"latitude","longitude","generationtime_ms","utc_offset_seconds","timezone","timezone_abbreviation","elevation","hourly_units__time","hourly_units__temperature_2m","hourly_units__relative_humidity_2m","hourly_units__windspeed_10m","hourly_units__windgusts_10m","hourly_units__pressure_msl","hourly_units__weathercode","hourly__time","hourly__temperature_2m","hourly__relative_humidity_2m","hourly__windspeed_10m","hourly__windgusts_10m","hourly__pressure_msl","hourly__weathercode"
"","","","","","","","","","","","","","","2024-01-12T17:00","20.5","64","8.6","13.7","1015.7","0"
"","","","","","","","","","","","","","","2024-01-12T18:00","19.5","68","7.6","13.7","1015.3","0"
"","","","","","","","","","","","","","","2024-01-12T19:00","18.7","70","7.4","12.2","1014.8","0"
"","","","","","","","","","","","","","","2024-01-12T20:00","17.9","73","6.9","11.9","1014.5","0"
"","","","","","","","","","","","","","","2024-01-12T21:00","17.3","78","7.6","12.6","1014.4","0"
"","","","","","","","","","","","","","","2024-01-12T22:00","16.7","85","6.2","12.2","1013.8","0"
"","","","","","","","","","","","","","","2024-01-12T23:00","16.3","89","6.0","9.4","1013.7","0"
"","","","","","","","","","","","","","","2024-01-13T00:00","15.8","92","6.2","9.0","1014.0","0"
"","","","","","","","","","","","","","","2024-01-13T01:00","15.5","94","5.2","7.6","1015.1","0"
"","","","","","","","","","","","","","","2024-01-13T02:00","15.3","94","4.0","7.2","1015.6","0"
"","","","","","","","","","","","","","","2024-01-13T03:00","17.3","86","6.7","13.0","1016.5","0"
"","","","","","","","","","","","","","","2024-01-13T04:00","20.8","73","5.9","14.4","1017.4","0"
"","","","","","","","","","","","","","","2024-01-13T05:00","23.9","61","7.1","18.0","1017.6","0"
"","","","","","","","","","","","","","","2024-01-13T06:00","26.1","52","8.9","21.2","1016.8","0"
"","","","","","","","","","","","","","","2024-01-13T07:00","27.6","47","8.7","21.6","1015.9","0"
"","","","","","","","","","","","","","","2024-01-13T08:00","28.4","42","9.2","22.3","1014.7","0"
"","","","","","","","","","","","","","","2024-01-13T09:00","28.8","38","11.4","24.5","1014.2","0"
"","","","","","","","","","","","","","","2024-01-13T10:00","28.5","36","11.1","24.8","1013.6","0"
"","","","","","","","","","","","","","","2024-01-13T11:00","27.9","36","9.7","23.0","1013.7","0"
"","","","","","","","","","","","","","","2024-01-13T12:00","26.0","42","6.4","18.7","1013.8","0"
"","","","","","","","","","","","","","","2024-01-13T13:00","22.2","50","7.6","12.2","1014.5","0"
"","","","","","","","","","","","","","","2024-01-13T14:00","20.5","56","9.1","10.8","1015.0","0"
"","","","","","","","","","","","","","","2024-01-13T15:00","19.5","59","8.9","10.8","1015.5","0"
"","","","","","","","","","","","","","","2024-01-13T16:00","18.8","61","7.4","10.4","1016.0","0"
"","","","","","","","","","","","","","","2024-01-13T17:00","18.5","61","8.3","12.2","1015.9","0"
"","","","","","","","","","","","","","","2024-01-13T18:00","18.1","57","9.8","15.8","1015.7","0"
"","","","","","","","","","","","","","","2024-01-13T19:00","17.2","51","9.2","15.8","1015.5","0"
"","","","","","","","","","","","","","","2024-01-13T20:00","16.0","51","7.6","14.8","1015.2","0"
"","","","","","","","","","","","","","","2024-01-13T21:00","15.1","54","7.2","11.9","1015.0","0"
"","","","","","","","","","","","","","","2024-01-13T22:00","14.4","57","7.2","12.2","1014.6","0"
"","","","","","","","","","","","","","","2024-01-13T23:00","13.4","61","6.4","11.2","1014.4","0"
"","","","","","","","","","","","","","","2024-01-14T00:00","13.2","61","7.4","11.5","1014.9","0"
"","","","","","","","","","","","","","","2024-01-14T01:00","12.9","65","6.8","10.4","1015.7","0"
"","","","","","","","","","","","","","","2024-01-14T02:00","12.5","66","6.9","10.4","1016.6","0"
"","","","","","","","","","","","","","","2024-01-14T03:00","14.8","59","8.4","14.0","1017.1","0"
"","","","","","","","","","","","","","","2024-01-14T04:00","18.2","52","4.4","14.0","1017.9","0"
"","","","","","","","","","","","","","","2024-01-14T05:00","21.7","44","4.3","14.0","1018.3","0"
"","","","","","","","","","","","","","","2024-01-14T06:00","24.3","34","5.2","16.2","1017.5","0"
"","","","","","","","","","","","","","","2024-01-14T07:00","26.2","28","7.9","19.8","1016.4","0"
"","","","","","","","","","","","","","","2024-01-14T08:00","27.1","24","10.9","23.8","1015.3","0"
"","","","","","","","","","","","","","","2024-01-14T09:00","27.6","23","12.2","25.2","1014.5","0"
"","","","","","","","","","","","","","","2024-01-14T10:00","27.5","23","12.7","25.6","1014.1","0"
"","","","","","","","","","","","","","","2024-01-14T11:00","26.8","24","12.0","25.2","1014.1","0"
"","","","","","","","","","","","","","","2024-01-14T12:00","24.7","33","6.6","22.0","1014.5","0"
"","","","","","","","","","","","","","","2024-01-14T13:00","20.4","46","9.2","11.5","1015.4","0"
"","","","","","","","","","","","","","","2024-01-14T14:00","19.3","48","9.0","12.2","1016.0","0"
"","","","","","","","","","","","","","","2024-01-14T15:00","18.6","47","9.0","12.6","1016.2","0"
"","","","","","","","","","","","","","","2024-01-14T16:00","18.1","47","8.4","12.6","1016.7","0"
"","","","","","","","","","","","","","","2024-01-14T17:00","17.3","49","9.0","14.0","1016.9","0"
"","","","","","","","","","","","","","","2024-01-14T18:00","16.8","51","11.1","17.3","1016.6","0"
"","","","","","","","","","","","","","","2024-01-14T19:00","16.2","50","10.3","18.0","1016.1","0"
"","","","","","","","","","","","","","","2024-01-14T20:00","14.9","52","8.3","16.6","1015.6","0"
"","","","","","","","","","","","","","","2024-01-14T21:00","13.9","55","7.9","13.7","1015.3","0"
"","","","","","","","","","","","","","","2024-01-14T22:00","13.0","59","7.2","12.2","1014.8","0"
"","","","","","","","","","","","","","","2024-01-14T23:00","12.4","62","7.3","11.2","1014.6","0"
"","","","","","","","","","","","","","","2024-01-15T00:00","11.9","64","7.0","11.5","1014.8","0"
"","","","","","","","","","","","","","","2024-01-15T01:00","12.3","65","7.4","11.9","1015.6","0"
"","","","","","","","","","","","","","","2024-01-15T02:00","11.9","68","7.5","11.9","1016.3","0"
"","","","","","","","","","","","","","","2024-01-15T03:00","13.8","67","9.4","15.8","1016.8","0"
"","","","","","","","","","","","","","","2024-01-15T04:00","16.7","62","6.8","15.8","1017.8","0"
"","","","","","","","","","","","","","","2024-01-15T05:00","19.6","58","6.4","18.0","1018.1","0"
"","","","","","","","","","","","","","","2024-01-15T06:00","22.2","54","5.1","17.6","1017.1","0"
"","","","","","","","","","","","","","","2024-01-15T07:00","24.3","46","4.7","16.6","1015.8","0"
"","","","","","","","","","","","","","","2024-01-15T08:00","25.7","40","3.7","16.6","1014.5","0"
"","","","","","","","","","","","","","","2024-01-15T09:00","26.4","36","2.4","15.1","1013.3","0"
"","","","","","","","","","","","","","","2024-01-15T10:00","26.6","35","1.6","13.0","1012.7","0"
"","","","","","","","","","","","","","","2024-01-15T11:00","26.4","36","1.3","10.8","1012.8","0"
"","","","","","","","","","","","","","","2024-01-15T12:00","24.7","56","3.1","7.6","1013.1","0"
"","","","","","","","","","","","","","","2024-01-15T13:00","22.0","51","6.7","7.2","1013.9","0"
"","","","","","","","","","","","","","","2024-01-15T14:00","20.0","60","7.7","9.4","1014.5","0"
"","","","","","","","","","","","","","","2024-01-15T15:00","19.2","63","7.1","9.0","1014.5","0"
"","","","","","","","","","","","","","","2024-01-15T16:00","17.2","72","9.7","10.4","1015.0","0"
"","","","","","","","","","","","","","","2024-01-15T17:00","17.0","71","7.8","11.2","1015.3","0"
"","","","","","","","","","","","","","","2024-01-15T18:00","16.2","74","8.0","11.5","1014.7","0"
"","","","","","","","","","","","","","","2024-01-15T19:00","15.3","79","8.4","11.2","1013.9","0"
"","","","","","","","","","","","","","","2024-01-15T20:00","14.7","81","6.8","10.8","1013.3","0"
"","","","","","","","","","","","","","","2024-01-15T21:00","14.1","81","6.5","10.4","1012.7","0"
"","","","","","","","","","","","","","","2024-01-15T22:00","13.7","81","6.6","10.1","1012.1","0"
"","","","","","","","","","","","","","","2024-01-15T23:00","13.1","82","6.6","10.4","1012.2","0"
"","","","","","","","","","","","","","","2024-01-16T00:00","12.4","85","7.0","10.1","1012.3","0"
"","","","","","","","","","","","","","","2024-01-16T01:00","12.4","86","6.7","9.0","1013.1","0"
"","","","","","","","","","","","","","","2024-01-16T02:00","11.7","91","7.7","10.4","1013.5","0"
"","","","","","","","","","","","","","","2024-01-16T03:00","14.4","82","6.8","12.6","1014.3","0"
"","","","","","","","","","","","","","","2024-01-16T04:00","17.8","71","1.8","12.6","1015.1","0"
"","","","","","","","","","","","","","","2024-01-16T05:00","20.9","59","3.4","13.7","1015.4","0"
"","","","","","","","","","","","","","","2024-01-16T06:00","23.5","45","3.6","14.4","1014.7","0"
"","","","","","","","","","","","","","","2024-01-16T07:00","25.2","35","4.3","15.8","1013.5","0"
"","","","","","","","","","","","","","","2024-01-16T08:00","26.0","31","5.4","17.3","1012.1","1"
"","","","","","","","","","","","","","","2024-01-16T09:00","26.4","30","6.2","17.6","1010.8","2"
"","","","","","","","","","","","","","","2024-01-16T10:00","26.5","29","6.8","17.6","1010.3","1"
"","","","","","","","","","","","","","","2024-01-16T11:00","26.1","29","7.5","17.3","1010.4","3"
"","","","","","","","","","","","","","","2024-01-16T12:00","24.2","39","4.9","15.8","1010.5","2"
"","","","","","","","","","","","","","","2024-01-16T13:00","20.4","48","8.3","11.5","1011.0","3"
"","","","","","","","","","","","","","","2024-01-16T14:00","19.5","49","7.5","11.2","1011.5","3"
"","","","","","","","","","","","","","","2024-01-16T15:00","17.9","55","11.0","12.6","1012.0","3"
"","","","","","","","","","","","","","","2024-01-16T16:00","18.3","53","6.5","12.2","1012.5","3"
"","","","","","","","","","","","","","","2024-01-16T17:00","17.0","59","4.7","7.6","1012.6","3"
"","","","","","","","","","","","","","","2024-01-16T18:00","15.8","65","6.8","9.7","1012.3","3"
"","","","","","","","","","","","","","","2024-01-16T19:00","15.5","65","7.5","11.2","1011.7","2"
"","","","","","","","","","","","","","","2024-01-16T20:00","15.1","65","7.6","11.2","1011.2","3"
"","","","","","","","","","","","","","","2024-01-16T21:00","14.5","69","7.2","11.2","1010.8","3"
"","","","","","","","","","","","","","","2024-01-16T22:00","13.9","74","6.6","10.8","1010.6","1"
"","","","","","","","","","","","","","","2024-01-16T23:00","13.0","79","7.2","9.7","1010.8","2"
"","","","","","","","","","","","","","","2024-01-17T00:00","12.7","81","7.1","10.1","1011.1","1"
"","","","","","","","","","","","","","","2024-01-17T01:00","13.7","82","6.0","9.0","1011.9","3"
"","","","","","","","","","","","","","","2024-01-17T02:00","13.3","85","6.4","9.0","1012.5","3"
"","","","","","","","","","","","","","","2024-01-17T03:00","15.6","76","6.4","11.9","1013.1","0"
"","","","","","","","","","","","","","","2024-01-17T04:00","19.1","65","3.3","11.9","1013.8","0"
"","","","","","","","","","","","","","","2024-01-17T05:00","22.3","55","3.8","13.7","1014.1","1"
"","","","","","","","","","","","","","","2024-01-17T06:00","24.1","52","3.6","14.8","1013.4","3"
"","","","","","","","","","","","","","","2024-01-17T07:00","25.4","47","6.3","18.7","1012.4","2"
"","","","","","","","","","","","","","","2024-01-17T08:00","26.0","43","6.4","19.4","1011.1","3"
"","","","","","","","","","","","","","","2024-01-17T09:00","26.3","40","5.5","19.1","1010.1","3"
"","","","","","","","","","","","","","","2024-01-17T10:00","26.4","40","5.7","17.3","1009.8","3"
"","","","","","","","","","","","","","","2024-01-17T11:00","26.2","41","5.6","16.2","1009.9","3"
"","","","","","","","","","","","","","","2024-01-17T12:00","25.0","48","3.7","13.7","1010.5","3"
"","","","","","","","","","","","","","","2024-01-17T13:00","21.1","56","9.0","10.8","1011.1","3"
"","","","","","","","","","","","","","","2024-01-17T14:00","20.3","55","7.3","11.2","1012.2","3"
"","","","","","","","","","","","","","","2024-01-17T15:00","19.4","56","7.5","11.9","1013.0","3"
"","","","","","","","","","","","","","","2024-01-17T16:00","18.5","61","7.3","11.5","1013.7","3"
"","","","","","","","","","","","","","","2024-01-17T17:00","17.4","67","8.9","11.5","1014.0","2"
"","","","","","","","","","","","","","","2024-01-17T18:00","16.5","72","9.0","11.5","1013.7","1"
"","","","","","","","","","","","","","","2024-01-17T19:00","15.9","75","7.0","11.2","1013.4","2"
"","","","","","","","","","","","","","","2024-01-17T20:00","16.0","73","9.0","13.7","1013.0","0"
"","","","","","","","","","","","","","","2024-01-17T21:00","15.3","72","8.1","14.8","1012.9","0"
"","","","","","","","","","","","","","","2024-01-17T22:00","14.7","70","7.6","13.0","1012.7","0"
"","","","","","","","","","","","","","","2024-01-17T23:00","14.2","66","7.6","12.2","1012.8","0"
"","","","","","","","","","","","","","","2024-01-18T00:00","13.9","64","8.1","12.6","1013.0","0"
"","","","","","","","","","","","","","","2024-01-18T01:00","14.1","67","9.9","16.6","1013.9","0"
"","","","","","","","","","","","","","","2024-01-18T02:00","13.6","69","9.5","15.8","1014.4","0"
"","","","","","","","","","","","","","","2024-01-18T03:00","15.5","65","11.7","18.7","1015.1","0"
"","","","","","","","","","","","","","","2024-01-18T04:00","18.6","60","9.6","19.4","1015.7","0"
"","","","","","","","","","","","","","","2024-01-18T05:00","21.5","55","8.2","20.9","1016.1","0"
"","","","","","","","","","","","","","","2024-01-18T06:00","24.1","51","7.3","20.2","1015.3","0"
"","","","","","","","","","","","","","","2024-01-18T07:00","25.9","45","6.6","19.8","1014.2","0"
"","","","","","","","","","","","","","","2024-01-18T08:00","27.0","39","6.3","19.1","1012.9","1"
"","","","","","","","","","","","","","","2024-01-18T09:00","27.5","36","7.1","19.1","1012.1","0"
"","","","","","","","","","","","","","","2024-01-18T10:00","27.6","34","7.1","19.1","1011.7","1"
"","","","","","","","","","","","","","","2024-01-18T11:00","27.3","34","6.4","18.0","1011.7","1"
"","","","","","","","","","","","","","","2024-01-18T12:00","25.8","53","4.0","14.8","1012.1","0"
"","","","","","","","","","","","","","","2024-01-18T13:00","24.3","45","5.2","7.6","1013.0","0"
"","","","","","","","","","","","","","","2024-01-18T14:00","20.8","58","7.8","7.9","1013.8","0"
"","","","","","","","","","","","","","","2024-01-18T15:00","20.0","59","7.1","10.8","1014.7","0"
"","","","","","","","","","","","","","","2024-01-18T16:00","18.7","63","6.8","10.8","1015.3","0"
"","","","","","","","","","","","","","","2024-01-18T17:00","18.1","64","7.1","10.8","1015.3","0"
"","","","","","","","","","","","","","","2024-01-18T18:00","17.7","64","7.2","11.2","1014.9","3"
"","","","","","","","","","","","","","","2024-01-18T19:00","17.6","62","9.9","15.5","1014.5","0"
"","","","","","","","","","","","","","","2024-01-18T20:00","16.8","63","8.8","15.5","1014.1","0"
"","","","","","","","","","","","","","","2024-01-18T21:00","15.9","65","10.6","17.3","1013.8","0"
"","","","","","","","","","","","","","","2024-01-18T22:00","15.3","67","10.2","18.0","1013.8","0"
"","","","","","","","","","","","","","","2024-01-18T23:00","15.4","68","10.0","16.2","1013.9","0"
"","","","","","","","","","","","","","","2024-01-19T00:00","15.4","68","10.5","16.6","1014.2","0"
"","","","","","","","","","","","","","","2024-01-19T01:00","15.7","68","11.4","18.0","1015.2","0"
"","","","","","","","","","","","","","","2024-01-19T02:00","15.5","68","12.0","19.4","1015.9","0"
"","","","","","","","","","","","","","","2024-01-19T03:00","17.0","64","14.5","22.3","1016.5","0"
"","","","","","","","","","","","","","","2024-01-19T04:00","19.4","58","13.1","24.8","1017.1","0"
"","","","","","","","","","","","","","","2024-01-19T05:00","21.9","53","12.5","25.9","1017.1","0"
"","","","","","","","","","","","","","","2024-01-19T06:00","24.2","47","11.7","25.9","1016.2","0"
"","","","","","","","","","","","","","","2024-01-19T07:00","26.0","40","12.1","26.3","1015.1","0"
"","","","","","","","","","","","","","","2024-01-19T08:00","26.9","32","11.0","26.3","1013.9","0"
"","","","","","","","","","","","","","","2024-01-19T09:00","27.2","30","9.8","24.8","1013.0","0"
"","","","","","","","","","","","","","","2024-01-19T10:00","27.2","29","9.2","23.0","1012.6","0"
"","","","","","","","","","","","","","","2024-01-19T11:00","26.8","29","8.7","20.9","1012.3","0"
"","","","","","","","","","","","","","","2024-01-19T12:00","25.3","37","5.1","17.6","1012.8","0"
"","","","","","","","","","","","","","","2024-01-19T13:00","21.6","43","7.1","11.5","1013.6","0"
"","","","","","","","","","","","","","","2024-01-19T14:00","20.3","46","7.9","11.5","1014.2","0"
"","","","","","","","","","","","","","","2024-01-19T15:00","19.3","47","7.6","11.9","1014.9","0"
